neighbourhood_group_cleansed,id,listing_url,name,host_id,host_name,calculated_host_listings_count,host_is_superhost,latitude,longitude,price,kitchen,patio or balcony,elevator,air conditioning,long_term,short_term,possible_long_term,number_of_reviews,review_scores_rating,room_type_encoded,bedrooms_encoded
Eixample,21909088,https://www.airbnb.com/rooms/21909088,Modern and centric 3 bedroom apartment,5614931,Fisa Rentals,39,f,41.39133,2.17117,464.0,1,0,1,1,0,0,1,50,4.74,0,1
Horta-Guinardó,22306310,https://www.airbnb.com/rooms/22306310,COMFORTABLE APARTMENT CLOSE TO BUNKERS DEL CARMEL!,8101364,Emilio Natali,1,f,41.41777,2.16902,103.0,1,1,0,1,0,0,1,189,4.1,0,1
Eixample,22306568,https://www.airbnb.com/rooms/22306568,Room in shared apartment Sant Antoni Barcelona,32842317,Haïssa,2,f,41.37853,2.16204,239.0,1,0,1,0,0,1,0,0,0.0,0,0
Eixample,21909641,https://www.airbnb.com/rooms/21909641,Private room Plz ESPAÑA- EIXAMPLE,159863824,Gala,2,f,41.37924,2.15084,52.0,1,1,0,0,1,0,1,23,4.78,0,0
Eixample,22311844,https://www.airbnb.com/rooms/22311844,Acogedor piso cerca de la sagrada familia,79156055,Carlota,2,f,41.39811,2.17233,239.0,0,0,1,1,0,0,1,4,5.0,0,0
Eixample,22313479,https://www.airbnb.com/rooms/22313479,Big Apartment with Terrace! 5 Rooms.,750385,Casa Consell,3,t,41.39216,2.16729,1057.0,1,1,1,0,0,0,1,59,4.61,0,1
Eixample,21912770,https://www.airbnb.com/rooms/21912770,Piso low cost Sagrada Familia,159879161,Susanna,1,f,41.40281,2.17504,239.0,1,0,1,1,0,1,0,0,0.0,0,1
Les Corts,21917316,https://www.airbnb.com/rooms/21917316,Precioso apartamento de 4 dormitorios en Les Corts,3376710,Maria StayBarcelona,45,f,41.37766787319827,2.1190795963959883,110.0,1,0,0,1,1,0,1,0,0.0,0,1
Eixample,21926686,https://www.airbnb.com/rooms/21926686,Cozy apartment in Eixample next to Sagrada Familia,1432835,Angel,41,t,41.40055,2.17439,200.0,1,1,1,0,0,0,1,187,4.42,0,1
Eixample,22330913,https://www.airbnb.com/rooms/22330913,Cozy apartment 4bed close to Sagrada Familia,163267919,Leyla,1,f,41.39814,2.18078,203.0,1,1,1,1,0,0,1,182,4.48,0,1
Eixample,22331093,https://www.airbnb.com/rooms/22331093,Gin-House,5803360,Valentina,1,f,41.40234,2.17315,239.0,1,0,1,1,0,1,0,0,0.0,0,0
Eixample,21932290,https://www.airbnb.com/rooms/21932290,Quite and modern minimalist apartment bcn center,42667380,Santi,1,f,41.38289,2.15938,239.0,0,0,1,1,0,1,0,1,5.0,0,0
Horta-Guinardó,21949770,https://www.airbnb.com/rooms/21949770,Casa en gracias,160228646,Tahir,1,f,41.43578,2.14638,120.0,1,0,0,0,0,0,1,0,0.0,0,0
Ciutat Vella,22333145,https://www.airbnb.com/rooms/22333145,Piso en Barcelona cerca de la playa con terraza.,126822571,Melionor,1,f,41.37583,2.17195,117.0,1,1,1,1,0,0,1,12,3.5,0,1
Eixample,21959316,https://www.airbnb.com/rooms/21959316,Have breakfast with a view of the Sagrada Familia,160309377,Angel,1,t,41.40132,2.17098,220.0,1,1,1,0,0,0,1,105,4.76,0,1
Sarrià-Sant Gervasi,22342208,https://www.airbnb.com/rooms/22342208,Family apartment in an exclusive neighbourhood,5264883,Unique,31,f,41.40382,2.13951,95.0,1,1,1,1,1,0,1,7,4.14,0,1
Sant Martí,21963275,https://www.airbnb.com/rooms/21963275,Апартаменты Taulat1,160340826,Lala,1,t,41.39608,2.20158,297.0,1,1,1,1,0,1,0,84,4.79,0,1
Eixample,22353005,https://www.airbnb.com/rooms/22353005,Quiet & bright in Eixample close P. de Gracia av.,6482644,Eloy & Maria,3,t,41.396,2.16563,239.0,1,0,1,1,0,0,1,5,5.0,0,1
Eixample,22355290,https://www.airbnb.com/rooms/22355290,Nice and spacy private room in the city center,66205179,Tim,2,f,41.39621,2.16376,239.0,1,0,1,1,0,0,1,15,4.8,0,0
Ciutat Vella,21969660,https://www.airbnb.com/rooms/21969660,CLASSBEDROOM BARCELONA BEACH  5,6099660,ClassBedroom,27,f,41.37796,2.19016,170.0,1,0,0,1,0,0,1,94,4.5,0,0
Eixample,22367248,https://www.airbnb.com/rooms/22367248,"Spacious room with private bathroom, Pl Catalunya",342801269,Destination BCN - Rooms,7,t,41.38649,2.16556,178.0,0,0,0,1,0,1,0,135,4.89,0,0
Ciutat Vella,21970272,https://www.airbnb.com/rooms/21970272,"Stylish, Cozy Central Room in Barcelona",160406305,Rodrigo,2,t,41.38147,2.16437,89.0,0,1,1,1,0,0,1,78,4.97,0,0
Sants-Montjuïc,21971059,https://www.airbnb.com/rooms/21971059,1casualapartment,160410607,Team Jorla S.L.,1,f,41.37579,2.13189,350.0,1,0,1,1,0,0,1,13,4.54,0,1
Eixample,22374774,https://www.airbnb.com/rooms/22374774,"Compact single room, shared bathroom, PL Catalunya",342801269,Destination BCN - Rooms,7,t,41.38649,2.16556,113.0,0,0,0,1,0,1,0,62,4.79,0,0
Ciutat Vella,21976308,https://www.airbnb.com/rooms/21976308,Beautiful and bright flat in Born Barcelona,158851584,Maria,1,f,41.38709,2.18078,167.0,1,1,0,1,1,0,1,1,5.0,0,0
Eixample,22375401,https://www.airbnb.com/rooms/22375401,"Single room with private bathroom, Placa Catalunya",342801269,Destination BCN - Rooms,7,t,41.38649,2.16556,168.0,0,0,0,1,0,1,0,94,4.93,0,0
Gràcia,21993053,https://www.airbnb.com/rooms/21993053,SAGRADA FAMILIA APARTMENT BALCONY,142876066,Lucia,2,f,41.40225,2.16886,200.0,1,0,0,0,0,1,1,19,4.63,0,0
Eixample,22375564,https://www.airbnb.com/rooms/22375564,"Spacious double room, private bathroom, Pl Catalun",342801269,Destination BCN - Rooms,7,t,41.38649,2.16556,178.0,0,0,1,1,0,1,0,134,4.9,0,0
Gràcia,21993691,https://www.airbnb.com/rooms/21993691,SAGRADA FAMILIA APARTMENT 3 BALCONIES,142876066,Lucia,2,f,41.40427,2.16686,200.0,1,0,0,0,0,1,1,5,4.0,0,0
Ciutat Vella,22375770,https://www.airbnb.com/rooms/22375770,Private room in El Gotico area,25368109,Vaiva,1,f,41.37891,2.17722,167.0,1,0,0,0,0,1,0,3,5.0,0,0
Eixample,21995015,https://www.airbnb.com/rooms/21995015,Apartment next to Sagrada Familila with Wifi and A/C,437835392,Illacat,21,f,41.40569,2.17549,232.0,1,1,1,1,0,0,1,292,4.36,0,1
Horta-Guinardó,22003742,https://www.airbnb.com/rooms/22003742,Habitacion individual,60066414,Manuela,1,f,41.41891,2.1521,120.0,1,0,0,1,0,0,1,12,4.92,0,0
Eixample,22375775,https://www.airbnb.com/rooms/22375775,"Compact single room, shared bathroom, Pl Catalunya",342801269,Destination BCN - Rooms,7,t,41.38649,2.16556,102.0,0,0,0,1,0,1,0,114,4.87,0,0
Ciutat Vella,22005332,https://www.airbnb.com/rooms/22005332,CLASSBEDROOM GOTHIC RAMBLAS 3 APARTMENT,6099660,ClassBedroom,27,f,41.38126,2.17807,208.0,1,0,0,1,0,0,1,145,4.23,0,0
Sant Martí,22377961,https://www.airbnb.com/rooms/22377961,A. habitación doble  en alquiler  largos periodos,138321551,Analy,3,t,41.41145,2.2166,17.0,1,1,0,0,1,0,1,17,5.0,0,0
Ciutat Vella,22005342,https://www.airbnb.com/rooms/22005342,CLASSBEDROOM BARCELONA BEACH III,6099660,ClassBedroom,27,f,41.37763,2.19119,187.0,1,1,0,1,0,0,1,108,4.25,0,0
Ciutat Vella,22383062,https://www.airbnb.com/rooms/22383062,Room with Private Bathroom,24080138,Abrahan,1,f,41.378,2.16761,167.0,1,1,1,1,0,1,0,100,4.81,0,0
Ciutat Vella,22005348,https://www.airbnb.com/rooms/22005348,Classbedroom Born 2,6099660,ClassBedroom,27,f,41.38268,2.182,189.0,1,1,1,1,0,0,1,90,4.32,0,0
Sant Martí,22383717,https://www.airbnb.com/rooms/22383717,habitacion doble en barcelona,147236328,Diana,1,f,41.40787,2.18902,193.0,1,0,1,0,0,0,1,0,0.0,0,0
Horta-Guinardó,22384512,https://www.airbnb.com/rooms/22384512,Nice room in a lovely flat and great neigbborhood!,50888658,Ana,2,f,41.41167,2.17237,120.0,1,0,1,0,0,0,1,8,4.25,0,0
Ciutat Vella,22005351,https://www.airbnb.com/rooms/22005351,CLASSBEDROOM BORN 3,6099660,ClassBedroom,27,f,41.38268,2.182,193.0,1,0,1,1,0,0,1,96,4.33,0,0
Ciutat Vella,22005529,https://www.airbnb.com/rooms/22005529,Sunny Double Room on Ramblas ( 31 days minium ),160690738,Juan Jose,4,f,41.38176,2.16813,40.0,1,1,1,1,0,0,1,198,4.84,0,0
Sants-Montjuïc,22385084,https://www.airbnb.com/rooms/22385084,Room per nights in barcelona center,82321835,Leonardo,1,f,41.36152,2.1462,189.0,1,0,1,1,0,0,1,3,4.33,0,0
Eixample,22006491,https://www.airbnb.com/rooms/22006491,3 confortables camas en el corazón de Barcelona,41293717,Conxa,1,t,41.38479,2.1632,165.0,0,1,1,0,0,1,1,102,4.82,0,1
Ciutat Vella,22023759,https://www.airbnb.com/rooms/22023759,alquiler habitación grande con Balcón/ centro Bcn,31365182,Pao,1,f,41.38621,2.17982,167.0,1,0,0,0,0,1,0,0,0.0,0,0
Eixample,22393434,https://www.airbnb.com/rooms/22393434,Habitación interior,163777913,Isabel,1,f,41.38079076232964,2.152090406376923,51.0,0,1,1,0,0,1,0,15,4.07,0,0
Nou Barris,22023894,https://www.airbnb.com/rooms/22023894,Habitación de Virrei,94054158,Steven,1,f,41.42768,2.17294,84.0,1,0,1,0,0,0,1,4,4.5,0,0
Gràcia,22026733,https://www.airbnb.com/rooms/22026733,"Lovely apartment in the heart of Gracia, Barcelona",9758735,Tal,1,f,41.40019,2.16032,161.0,1,1,0,0,0,0,1,273,4.55,0,1
Eixample,22395831,https://www.airbnb.com/rooms/22395831,APBCN Apartments Bright and Charming Apartment 1-1,160554212,Barcelona,6,f,41.39604,2.175,286.0,1,0,1,1,0,0,1,119,4.51,0,1
Eixample,22396050,https://www.airbnb.com/rooms/22396050,APBCN Apartments Luminoso y con Encanto 2-2,160554212,Barcelona,6,f,41.39597,2.17512,295.0,1,0,1,1,0,0,1,181,4.5,0,1
Eixample,22396061,https://www.airbnb.com/rooms/22396061,APBCN Bright and Charming Apartment 3-2,160554212,Barcelona,6,f,41.39556,2.17501,273.0,1,0,1,1,0,0,1,131,4.44,0,1
Ciutat Vella,22030277,https://www.airbnb.com/rooms/22030277,Perfect location!,160873394,Jan,1,f,41.38805,2.18067,167.0,1,0,0,1,0,1,0,17,4.88,0,1
Eixample,22398599,https://www.airbnb.com/rooms/22398599,Elevated Experience - Urquinaona,480528,Andrei,36,f,41.38905,2.17505,353.0,1,1,1,1,0,0,1,193,4.87,0,0
Gràcia,22039238,https://www.airbnb.com/rooms/22039238,El Loft de Gracia,48650523,Cyril,1,f,41.39951,2.15574,194.0,1,1,0,1,0,0,1,17,4.94,0,1
Eixample,22409751,https://www.airbnb.com/rooms/22409751,The Classic Apartment,582060,Fernando,19,f,41.39895,2.17096,128.0,1,0,1,1,0,1,0,265,4.62,0,1
Ciutat Vella,22043311,https://www.airbnb.com/rooms/22043311,"Room in the city center, close to the Ramblas",21247455,Nathan,1,f,41.37955,2.17034,167.0,1,0,1,0,0,0,1,1,4.0,0,0
Sants-Montjuïc,22094381,https://www.airbnb.com/rooms/22094381,PLZ - Close to the Fira BCN! Lovely Comfort Space,26521943,Alice,24,f,41.37351,2.14298,231.0,1,0,0,1,0,0,1,188,4.57,0,1
Ciutat Vella,22409838,https://www.airbnb.com/rooms/22409838,Private Space close to the Ramblas and Port,164049819,Luis Fernando,1,t,41.3758,2.17091,76.0,1,0,1,0,0,0,1,274,4.94,0,0
Horta-Guinardó,22409839,https://www.airbnb.com/rooms/22409839,Habitacion grande cerca de famoso Parque Guell,163617899,Marina,1,t,41.41673,2.16054,20.0,1,0,0,0,0,0,1,152,4.87,0,0
Eixample,22101214,https://www.airbnb.com/rooms/22101214,Nothing compare to our unique view in Barcelona -4,147646238,Arturo,9,t,41.40510940551758,2.1757800579071045,306.0,1,1,0,0,0,0,1,117,4.89,0,1
Ciutat Vella,22441576,https://www.airbnb.com/rooms/22441576,"Cozy Bright & Centric Ramblas Space, Leafy Terrace",164407823,Barbara,1,t,41.38096,2.1698,338.0,0,1,0,0,0,0,1,221,4.95,0,1
Ciutat Vella,22112085,https://www.airbnb.com/rooms/22112085,Habitación Doble en El Born,161539309,Ivanna,1,f,41.38693,2.17674,167.0,0,0,0,0,0,0,1,0,0.0,0,0
Eixample,22115035,https://www.airbnb.com/rooms/22115035,Barcelona’s center,161562895,Lidya,1,f,41.37557,2.16612,239.0,1,0,1,0,0,0,1,1,5.0,0,0
Eixample,22452714,https://www.airbnb.com/rooms/22452714,El Loft de Marta y Quim,83548422,Marta,2,f,41.38024,2.15923,50.0,1,1,1,1,1,0,1,24,4.67,0,0
Sant Andreu,22118041,https://www.airbnb.com/rooms/22118041,"CLOT, BARCELONA  HABITACIÓN PRIV.  CON MUCHA LUZ",157195037,Carla,1,f,41.41523,2.18999,94.0,1,1,1,0,0,1,0,1,5.0,0,0
Sants-Montjuïc,22453174,https://www.airbnb.com/rooms/22453174,Vive como un barcelonés,164530410,Josep Maria,1,f,41.37235,2.16806,193.0,1,0,1,0,0,0,1,204,4.51,0,1
Ciutat Vella,22141782,https://www.airbnb.com/rooms/22141782,NEW LUXURIOUS APARTMENT  - VINE A CASA  3,522845846,Vine A Casa,3,f,41.38414,2.18166,139.0,1,1,1,1,1,0,1,25,4.76,0,1
Ciutat Vella,22458687,https://www.airbnb.com/rooms/22458687,Restored ModernIst Apartment next Las Ramblas 5 A,69815537,Fortuny,4,t,41.38268,2.17096,200.0,1,1,1,1,0,0,1,27,4.81,0,0
Eixample,22463569,https://www.airbnb.com/rooms/22463569,BBarcelona Sagrada Familia 23,4085156,BBarcelona,23,f,41.40765,2.1785,351.0,1,0,1,1,0,0,1,22,4.41,0,1
Eixample,22474807,https://www.airbnb.com/rooms/22474807,BBarcelona Sagrada Familia 14,4085156,BBarcelona,23,f,41.40867,2.1782,351.0,1,0,1,1,0,0,1,35,4.66,0,1
Sants-Montjuïc,22142518,https://www.airbnb.com/rooms/22142518,"Bright, Trendy Apartment in Sants",161712512,Juan Miguel,1,t,41.373,2.13433,267.0,1,0,1,0,0,0,1,177,4.76,0,1
Eixample,22475001,https://www.airbnb.com/rooms/22475001,BBarcelona Sagrada Familia Flats 1013,4085156,BBarcelona,23,f,41.40878,2.17813,325.0,1,0,1,1,0,0,1,10,4.3,0,1
Ciutat Vella,22142749,https://www.airbnb.com/rooms/22142749,Lovely room in the Heart of Barcelona (Gotico),5045721,Nadine,1,f,41.38249,2.17949,167.0,0,1,1,0,0,1,0,143,4.85,0,0
Eixample,22475072,https://www.airbnb.com/rooms/22475072,BBarcelona Sagrada Familia with terrace 02,4085156,BBarcelona,23,f,41.40852,2.17811,363.0,1,0,1,1,0,0,1,71,4.51,0,1
Sant Martí,22475121,https://www.airbnb.com/rooms/22475121,BBarcelona Sagrada Familia 01,4085156,BBarcelona,23,f,41.40893,2.18027,348.0,1,0,1,1,0,0,1,48,4.48,0,1
Sarrià-Sant Gervasi,22144268,https://www.airbnb.com/rooms/22144268,"Habitación tranquila y soleada, casa confortable.",159574153,Margarita,1,t,41.420837,2.11723,51.0,1,1,0,0,0,0,1,28,4.93,0,0
Eixample,22477276,https://www.airbnb.com/rooms/22477276,The Central Place Premium Terrace,2320210,"Ale, Maria & Arthur",52,f,41.39001,2.16555,801.0,1,1,1,0,0,0,1,103,4.88,0,1
Ciutat Vella,22154964,https://www.airbnb.com/rooms/22154964,NEW LUXURIOUS APARTMENT  -  VINE A CASA  2,522845846,Vine A Casa,3,f,41.38408,2.18172,123.0,1,1,1,1,1,0,1,30,4.93,0,1
Ciutat Vella,22488537,https://www.airbnb.com/rooms/22488537,CHARMING FLAT NEXT TO RAMBLAS. DAILY CLEANING!,4064440,En Ville,15,t,41.38506,2.16553,368.0,1,0,1,1,0,0,1,742,4.81,0,1
Ciutat Vella,22155071,https://www.airbnb.com/rooms/22155071,Perfect Location! QUIET ROOM just off LA RAMBLA,50262451,Carolina,1,f,41.3809,2.17191,167.0,1,0,0,0,0,1,0,18,4.89,0,1
Ciutat Vella,22155702,https://www.airbnb.com/rooms/22155702,NEW LUXURIOUS APARTMENT  -  VINE A CASA  1,522845846,Vine A Casa,3,f,41.38421,2.18168,104.0,1,1,1,1,1,0,1,25,4.92,0,1
Ciutat Vella,22515389,https://www.airbnb.com/rooms/22515389,Barceloneta Beach. (renov. 2022),3039107,Manuel,39,f,41.37952,2.18938,28.0,1,1,0,0,0,0,1,6,5.0,0,0
Gràcia,22156189,https://www.airbnb.com/rooms/22156189,Luxury stylish and cozy flat with panoramic view,7016433,Xavi,1,f,41.40682,2.15207,129.0,1,0,1,0,1,0,1,0,0.0,0,1
Gràcia,22537657,https://www.airbnb.com/rooms/22537657,BEST LOCATION IN GRACIA,3465149,Jordi,5,f,41.40481,2.15667,217.0,1,1,0,0,0,0,1,15,4.8,0,1
Horta-Guinardó,22608577,https://www.airbnb.com/rooms/22608577,Basic room next to Sagrada Família and Parc Güell,78326216,Tania,7,f,41.41299,2.16448,60.0,1,1,1,0,0,0,1,17,4.35,0,1
Ciutat Vella,22548858,https://www.airbnb.com/rooms/22548858,Barcelona Rambla Apartment,6748687,Joan,1,f,41.37834,2.17478,200.0,1,1,1,1,0,1,1,197,4.83,0,1
Eixample,22556484,https://www.airbnb.com/rooms/22556484,Penthouse with a terrace,5614931,Fisa Rentals,39,f,41.39251,2.16313,353.0,1,1,1,1,0,0,1,92,4.74,0,1
Horta-Guinardó,22626822,https://www.airbnb.com/rooms/22626822,Habitación individual privada bien situada,123032316,Sergi,1,f,41.41957,2.17577,120.0,1,0,0,0,0,0,1,0,0.0,0,0
Eixample,22565018,https://www.airbnb.com/rooms/22565018,Brand new flat in the Center P. Catalunya-Gran Via,3038266,Ingrid,3,f,41.38588,2.16557,85.0,1,1,0,1,0,0,1,5,4.6,0,1
Sants-Montjuïc,22629034,https://www.airbnb.com/rooms/22629034,Hab. pequeña acogedora con ventana ext. en Sants.,166589588,W.,1,f,41.37337,2.13358,189.0,1,1,0,0,0,0,1,0,0.0,0,1
Eixample,22570100,https://www.airbnb.com/rooms/22570100,Habitación para mujer. Room for women,139633336,Judith Esther,1,t,41.37962,2.15571,40.0,1,1,1,0,0,0,1,45,4.87,0,0
Ciutat Vella,22629847,https://www.airbnb.com/rooms/22629847,Sunny double room on ramblas ( 31 Days minium ),160690738,Juan Jose,4,f,41.38225,2.16823,167.0,1,1,1,1,0,0,1,171,4.83,0,0
Sant Martí,22578622,https://www.airbnb.com/rooms/22578622,32 nights min. Next to the beach and local life.,165757084,Fernando,1,f,41.40339,2.1986,100.0,1,0,1,0,0,0,1,3,4.33,0,1
Horta-Guinardó,22660625,https://www.airbnb.com/rooms/22660625,Cozy bedroom in bright apartment,20205980,Fabrizio,1,f,41.43,2.16127,120.0,1,0,0,0,0,0,1,0,0.0,0,0
Eixample,22594095,https://www.airbnb.com/rooms/22594095,Sunny bedroom w private bathroom and nice view,153328265,Mohamed,4,f,41.40617,2.18019,239.0,1,0,1,0,0,1,0,0,0.0,0,0
Sant Martí,22595319,https://www.airbnb.com/rooms/22595319,Apartment with 150sq meters private terrace,21569423,Paul,1,t,41.40716,2.2003,193.0,1,1,1,1,0,0,1,34,5.0,0,1
Gràcia,22663879,https://www.airbnb.com/rooms/22663879,Xd,161259933,X,1,f,41.40396,2.15871,194.0,1,1,1,1,0,1,0,25,4.6,0,0
Ciutat Vella,22603850,https://www.airbnb.com/rooms/22603850,Bright Double Bedroom in heart of El Born,54179831,Holly,1,f,41.38963,2.18091,167.0,1,1,1,1,0,1,0,7,5.0,0,0
Ciutat Vella,22665692,https://www.airbnb.com/rooms/22665692,Hab roja,771458,Rita,7,f,41.38863,2.18389,22.0,1,1,1,1,1,0,1,105,4.72,0,0
Eixample,22604862,https://www.airbnb.com/rooms/22604862,75% REVIEWS FROM GUEST ARE 5 STARS,8843962,Eduard,5,t,41.39044,2.17448,251.0,1,1,1,1,0,0,1,407,4.85,0,0
Sants-Montjuïc,22666588,https://www.airbnb.com/rooms/22666588,Confy 4 bedroom apartment close to Sants,28043451,Barcelona Sants Station,5,f,41.37491,2.13081,364.0,1,0,1,1,0,0,1,43,4.49,0,1
Ciutat Vella,23481476,https://www.airbnb.com/rooms/23481476,Pintura apartment,224605,J Luis,1,t,41.3807,2.165,35.0,1,0,0,1,1,0,1,10,4.6,0,0
Sants-Montjuïc,22670041,https://www.airbnb.com/rooms/22670041,Encantador Apartamento Sants-Estació,16487245,Sergi,1,f,41.37726,2.13722,129.0,1,1,0,0,0,1,0,19,4.05,0,1
Eixample,23099156,https://www.airbnb.com/rooms/23099156,巴塞罗那市中心双人穿单间,106342307,Yucen,1,f,41.38224,2.15716,239.0,1,0,1,0,0,0,1,0,0.0,0,0
Ciutat Vella,23104791,https://www.airbnb.com/rooms/23104791,habitacion para el mobile congress 26/2-->1/3,171648912,Anna,1,f,41.38948,2.18062,167.0,0,1,0,0,0,0,1,0,0.0,0,0
Eixample,23104871,https://www.airbnb.com/rooms/23104871,4x Room whith private bathroom suitte,170523517,Ignacio,1,f,41.37586,2.1532,239.0,1,0,1,0,0,1,0,2,5.0,0,0
Sant Martí,22684520,https://www.airbnb.com/rooms/22684520,Tom mar,166936156,Marcela,1,f,41.41312,2.20877,193.0,1,0,1,0,0,0,1,1,5.0,0,0
Eixample,22710675,https://www.airbnb.com/rooms/22710675,Big room City Centre. Eixample area.,54883260,Alejandro,1,t,41.38098,2.15984,37.0,1,1,0,0,0,0,1,95,4.54,0,0
Sants-Montjuïc,23108124,https://www.airbnb.com/rooms/23108124,La Fira - Bóbila,170804023,Marcos,6,f,41.37379,2.15967,255.0,1,0,1,1,0,1,0,47,4.28,0,1
Sants-Montjuïc,22729222,https://www.airbnb.com/rooms/22729222,Bonito apartamento en el poble sec,9477063,Xavier,8,f,41.37222,2.16037,55.0,1,1,0,1,1,0,1,35,4.46,0,1
Ciutat Vella,22732409,https://www.airbnb.com/rooms/22732409,Nice room in the city ​​center,167804364,Rosa,1,f,41.38477,2.17975,68.0,1,1,0,0,0,0,1,99,4.25,0,0
Ciutat Vella,23114905,https://www.airbnb.com/rooms/23114905,Stylish Studio with Magnificent View Las Ramblas,171753883,Beatriz,6,t,41.38489,2.17112,233.0,1,1,1,0,0,0,1,401,4.81,0,0
Ciutat Vella,22739717,https://www.airbnb.com/rooms/22739717,Restored Modernist Apartment Adjacent to Las Ramblas,69815537,Fortuny,4,t,41.38268,2.17096,200.0,1,1,1,1,0,0,1,24,4.92,0,0
Gràcia,23116541,https://www.airbnb.com/rooms/23116541,Habitación  cómoda y grande con baño privado,171766015,Arianna,1,f,41.40409,2.15605,194.0,0,0,1,0,0,1,0,22,4.23,0,1
Eixample,22758186,https://www.airbnb.com/rooms/22758186,Huge fancy studio with balcony near Arc de Triomf,168091065,Long Term Apartments,9,t,41.39262,2.17657,239.0,1,1,1,1,1,0,1,3,5.0,0,0
Sant Martí,23138164,https://www.airbnb.com/rooms/23138164,Lovely Sunny Double Room,4950893,Ata,2,f,41.41039,2.18964,193.0,1,0,1,0,0,0,1,9,4.89,0,0
Horta-Guinardó,22758472,https://www.airbnb.com/rooms/22758472,Lighty room in a peaceful area near Park Guell,116192013,Michela,1,f,41.41653,2.17089,120.0,1,0,0,1,0,1,0,1,5.0,0,0
Eixample,22762840,https://www.airbnb.com/rooms/22762840,LUXURY IN SAGRADA FAMILIA,168125583,María,1,f,41.40851,2.17471,239.0,1,0,1,1,0,1,0,19,4.89,0,1
Horta-Guinardó,23140998,https://www.airbnb.com/rooms/23140998,Habitación doble con baño privado y terraza,156316056,Gemma,2,f,41.42441,2.1508,120.0,1,0,1,1,0,1,0,17,4.82,0,1
Eixample,23142441,https://www.airbnb.com/rooms/23142441,Room close Plaza Cataluña with private bathroom,171964610,Juan Jose,2,f,41.38887,2.16474,117.0,1,1,1,0,0,0,1,228,4.7,0,0
Sant Martí,22767740,https://www.airbnb.com/rooms/22767740,Casilda's Turquoise Beach Boutique,168172986,Casilda'S,10,t,41.39752,2.20393,199.0,1,1,1,1,0,0,1,183,4.91,0,0
Horta-Guinardó,23142945,https://www.airbnb.com/rooms/23142945,Habitacion indivual en piso con terraza con vistas,156316056,Gemma,2,f,41.42646,2.15137,120.0,1,0,1,1,0,1,0,0,0.0,0,0
Ciutat Vella,22768244,https://www.airbnb.com/rooms/22768244,Habitación DOBLE en el Gótico GREAT Location,69240049,Lu Y Maritza,1,f,41.37851,2.17896,79.0,0,1,0,0,0,0,1,185,4.78,0,0
Gràcia,23160400,https://www.airbnb.com/rooms/23160400,Alos Apartments Gracia 2.1 (HUTB-005624),166548554,Juan Luis,5,f,41.39768,2.15445,225.0,1,1,0,1,0,0,1,35,4.83,0,1
Sant Andreu,23173279,https://www.airbnb.com/rooms/23173279,Barcelona Marta´s Flat 3 - Sant Andreu (Long Stay),9590271,Marta,2,f,41.43807,2.18802,55.0,1,1,1,0,1,0,1,9,4.56,0,1
Eixample,22770282,https://www.airbnb.com/rooms/22770282,piso en bcn centro,20612813,Carlos,1,f,41.38118,2.15229,239.0,1,0,1,0,1,0,1,0,0.0,0,0
Sant Martí,22772084,https://www.airbnb.com/rooms/22772084,Práctico apartamento con terraza · 4 personas Wifi,6057270,Alex,10,t,41.40833,2.18281,123.0,1,1,1,0,0,1,0,207,4.72,0,1
